id,distance,east,nrth,cll2
5,1450,440543.77,6953911.799,5
5,1460,440551.847,6953916.44,5
5,1470,440559.376,6953922.406,5
5,1480,440566.447,6953929.477,5
5,1490,440573.518,6953936.548,5
5,1500,440581.492,6953941.44,5
5,1510,440590.589,6953943.619,5
5,1520,440599.125,6953947.154,5
5,1530,440606.196,6953954.225,5
5,1540,440614.732,6953957.761,5
5,1550,440623.208,6953961.44,5
5,1560,440631.803,6953964.832,5
5,1570,440641.137,6953966.44,5
5,1580,440648.874,6953971.903,5
5,1590,440655.945,6953978.974,5
5,1600,440664.924,6953981.44,5
5,1610,440674.48,6953982.51,5
5,1620,440681.551,6953989.581,5
5,1630,440690.781,6953991.44,5
5,1640,440700.087,6953993.116,5
5,1650,440708.037,6953998.066,5
5,1660,440715.108,6954005.137,5
5,1670,440722.179,6954012.208,5
5,1680,440729.25,6954019.279,5
5,1690,440736.321,6954026.35,5
5,1700,440743.392,6954033.421,5
5,1710,440750.463,6954040.492,5
5,1720,440757.534,6954047.564,5
5,1730,440764.605,6954054.635,5
5,1740,440771.676,6954061.706,5
5,1750,440772.41,6954071.402,5
5,1760,440778.747,6954078.777,5
5,1770,440782.41,6954087.26,5
6,0,440422.41,6952650.44,6
6,10,440429.481,6952657.511,6
6,20,440436.552,6952664.582,6
6,30,440443.623,6952671.653,6
6,40,440449.28,6952679.31,6
7,0,437333.91,6951736.94,7
7,10,437338.46,6951744.44,7
7,20,437345.389,6951750.44,7
7,30,437343.502,6951755.44,7
7,40,437344.588,6951762.617,7
7,50,437348.245,6951770.274,7
7,60,437354.901,6951774.931,7
7,70,437355.41,6951783.892,7
7,80,437355.41,6951793.063,7
8,0,440938.41,6951536.94,8
8,10,440932.4,6951544.45,8
8,20,440924.881,6951550.44,8
8,30,440916.793,6951555.057,8
8,40,440916.41,6951564.898,8
8,50,440921.41,6951572.827,8
8,60,440919.722,6951582.128,8
8,70,440916.186,6951590.663,8
8,80,440911.41,6951598.685,8
8,90,440905.236,6951605.44,8
8,100,440901.41,6951611.614,8
8,110,440901.41,6951621.614,8
8,120,440897.044,6951629.805,8
8,130,440889.973,6951636.876,8
8,140,440882.902,6951643.947,8
8,150,440875.831,6951651.018,8
8,160,440868.76,6951658.09,8
8,170,440866.41,6951667.116,8
8,180,440861.689,6951675.161,8
8,190,440854.618,6951682.232,8
8,200,440847.547,6951689.303,8
8,210,440840.476,6951696.374,8
8,220,440836.41,6951704.69,8
8,230,440831.41,6951712.619,8
8,240,440826.334,6951720.516,8
8,250,440819.263,6951727.587,8
8,260,440812.192,6951734.658,8
8,270,440808.656,6951743.194,8
8,280,440801.585,6951750.265,8
8,290,440801.41,6951760.192,8
8,300,440801.41,6951770.192,8
8,310,440796.41,6951778.121,8
8,320,440791.41,6951786.05,8
8,330,440787.443,6951794.407,8
8,340,440783.907,6951802.942,8
8,350,440781.41,6951811.908,8
8,360,440776.836,6951820.013,8
8,370,440769.765,6951827.084,8
8,380,440762.694,6951834.156,8
8,390,440755.297,6951840.44,8
8,400,440748.297,6951843.44,8
8,410,440745.623,6951851.227,8
8,420,440738.552,6951858.298,8
8,430,440737.804,6951866.833,8
8,440,440741.41,6951875.339,8
8,450,440737.753,6951883.44,8
8,460,440731.41,6951887.097,8
8,470,440732.41,6951896.097,8
8,480,440736.41,6951902.683,8
8,490,440736.41,6951912.683,8
8,500,440735.167,6951921.44,8
8,510,440730.167,6951926.44,8
8,520,440724.167,6951930.44,8
8,530,440717.41,6951933.683,8
8,540,440710.167,6951936.44,8
8,550,440703.167,6951939.44,8
8,560,440695.41,6951934.853,8
8,570,440691.046,6951928.075,8
8,580,440683.41,6951927.54,8
8,590,440678.41,6951932.54,8
8,600,440670.309,6951934.44,8
8,610,440660.309,6951934.44,8
8,620,440650.309,6951934.44,8
8,630,440642.138,6951933.44,8
8,640,440632.966,6951931.44,8
8,650,440622.966,6951931.44,8
8,660,440615.966,6951934.44,8
8,670,440605.966,6951934.44,8
8,680,440595.966,6951934.44,8
8,690,440590.966,6951939.44,8
8,700,440580.966,6951939.44,8
8,710,440570.966,6951939.44,8
8,720,440565.966,6951944.44,8
8,730,440565.41,6951953.884,8
8,740,440565.41,6951963.884,8
8,750,440565.41,6951973.884,8
8,760,440569.41,6951979.884,8
8,770,440574.44,6951985.44,8
8,780,440583.44,6951986.44,8
8,790,440593.44,6951986.44,8
8,800,440599.431,6951990.461,8
8,810,440600.41,6952000.055,8
8,820,440595.41,6952005.055,8
8,830,440590.41,6952010.055,8
8,840,440585.41,6952015.055,8
8,850,440579.794,6952019.44,8
8,860,440572.794,6952022.44,8
8,870,440567.794,6952027.44,8
8,880,440560.41,6952030.055,8
8,890,440555.41,6952035.055,8
8,900,440550.41,6952040.055,8
8,910,440549.794,6952049.44,8
8,920,440545.41,6952055.055,8
8,930,440542.794,6952062.44,8
8,940,440537.794,6952067.44,8
8,950,440530.41,6952070.055,8
8,960,440525.41,6952075.055,8
8,970,440522.41,6952082.055,8
8,980,440520.794,6952088.44,8
8,990,440518.41,6952096.055,8
8,1000,440517.41,6952103.641,8
8,1010,440519.41,6952109.641,8
8,1020,440516.41,6952116.641,8
8,1030,440521.197,6952122.44,8
8,1040,440524.41,6952129.227,8
8,1050,440526.197,6952137.44,8
8,1060,440525.41,6952144.227,8
8,1070,440519.623,6952148.44,8
8,1080,440510.41,6952149.227,8
8,1090,440505.41,6952154.227,8
8,1100,440504.41,6952163.227,8
8,1110,440505.41,6952172.227,8
8,1120,440509.41,6952178.813,8
8,1130,440509.41,6952188.813,8
8,1140,440510.783,6952197.44,8
8,1150,440514.41,6952204.398,8
8,1160,440509.451,6952209.44,8
8,1170,440504.451,6952214.44,8
8,1180,440499.451,6952219.44,8
8,1190,440494.451,6952224.44,8
8,1200,440489.451,6952229.44,8
8,1210,440484.451,6952234.44,8
8,1220,440486.369,6952242.44,8
8,1230,440489.41,6952249.398,8
8,1240,440481.451,6952251.44,8
8,1250,440472.41,6952252.398,8
8,1260,440467.41,6952257.398,8
8,1270,440459.451,6952259.44,8
8,1280,440454.451,6952264.44,8
8,1290,440451.451,6952271.44,8
8,1300,440449.41,6952279.398,8
8,1310,440444.41,6952284.398,8
8,1320,440439.41,6952289.398,8
8,1330,440434.41,6952294.398,8
8,1340,440429.41,6952299.398,8
8,1350,440424.41,6952304.398,8
8,1360,440424.41,6952314.398,8
8,1370,440428.41,6952320.984,8
8,1380,440429.41,6952329.984,8
8,1390,440431.41,6952336.57,8
8,1400,440424.28,6952339.44,8
8,1410,440419.28,6952344.44,8
8,1420,440414.28,6952349.44,8
8,1430,440409.41,6952354.57,8
8,1440,440406.41,6952361.57,8
8,1450,440404.28,6952369.44,8
8,1460,440399.41,6952374.57,8
8,1470,440399.41,6952384.57,8
8,1480,440396.41,6952391.57,8
8,1490,440394.28,6952399.44,8
8,1500,440389.28,6952404.44,8
8,1510,440384.28,6952409.44,8
8,1520,440379.28,6952414.44,8
8,1530,440374.41,6952419.57,8
8,1540,440372.28,6952427.44,8
8,1550,440367.28,6952432.44,8
8,1560,440364.41,6952439.57,8
8,1570,440363.41,6952448.57,8
8,1580,440364.54,6952457.44,8
8,1590,440368.41,6952463.57,8
8,1600,440368.41,6952473.57,8
8,1610,440372.41,6952480.156,8
8,1620,440375.41,6952487.741,8
8,1630,440378.41,6952494.741,8
8,1640,440382.712,6952500.44,8
8,1650,440385.41,6952507.741,8
8,1660,440388.41,6952515.327,8
8,1670,440390.41,6952523.327,8
8,1680,440393.41,6952530.327,8
8,1690,440393.41,6952540.327,8
8,1700,440398.41,6952545.913,8
8,1710,440405.884,6952548.44,8
8,1720,440411.469,6952553.44,8
8,1730,440418.469,6952556.44,8
8,1740,440423.41,6952561.499,8
8,1750,440430.469,6952564.44,8
8,1760,440436.055,6952569.44,8
8,1770,440438.41,6952577.085,8
8,1780,440434.41,6952583.085,8
8,1790,440432.41,6952591.085,8
8,1800,440433.41,6952600.67,8
8,1810,440433.41,6952610.67,8
8,1820,440433.41,6952620.67,8
8,1830,440431.833,6952630.017,8
8,1840,440425.469,6952637.381,8
8,1850,440422.41,6952646.114,8
9,0,442565.91,6951501.44,9
9,10,442559.91,6951505.44,9
9,20,442550.41,6951505.94,9
9,30,442545.41,6951510.94,9
9,40,442539.91,6951515.44,9
9,50,442532.91,6951518.44,9
9,60,442527.91,6951523.44,9
9,70,442522.91,6951528.44,9
9,80,442514.91,6951530.44,9
9,90,442504.91,6951530.44,9
9,100,442497.228,6951526.258,9
9,110,442493.4,6951518.429,9
9,120,442485.41,6951516.212,9
9,130,442480.41,6951521.212,9
9,140,442474.638,6951525.44,9
9,150,442467.638,6951528.44,9
9,160,442462.638,6951533.44,9
9,170,442454.638,6951535.44,9
9,180,442447.638,6951538.44,9
9,190,442446.182,6951545.44,9
9,200,442450.41,6951551.212,9
9,210,442447.638,6951558.44,9
9,220,442440.743,6951555.772,9
9,230,442430.881,6951555.44,9
9,240,442420.881,6951555.44,9
9,250,442413.41,6951557.969,9
9,260,442408.41,6951562.969,9
9,270,442405.41,6951569.969,9
9,280,442400.881,6951575.44,9
9,290,442398.41,6951582.969,9
9,300,442390.881,6951585.44,9
9,310,442385.881,6951590.44,9
9,320,442385.41,6951599.969,9
9,330,442388.41,6951607.555,9
9,340,442390.41,6951615.555,9
9,350,442388.295,6951623.44,9
9,360,442380.41,6951625.555,9
9,370,442375.41,6951630.555,9
9,380,442370.41,6951635.555,9
9,390,442370.41,6951645.555,9
9,400,442367.525,6951652.44,9
9,410,442368.41,6951658.141,9
9,420,442363.41,6951663.141,9
9,430,442360.41,6951670.141,9
9,440,442365.697,6951675.44,9
9,450,442370.41,6951681.312,9
9,460,442367.538,6951688.44,9
9,470,442365.41,6951696.312,9
9,480,442360.41,6951701.312,9
9,490,442355.41,6951706.312,9
9,500,442350.41,6951711.312,9
9,510,442345.41,6951716.312,9
9,520,442340.41,6951721.312,9
9,530,442340.41,6951731.312,9
9,540,442335.41,6951736.312,9
9,550,442335.41,6951746.312,9
9,560,442335.41,6951756.312,9
9,570,442329.538,6951760.44,9
9,580,442326.283,6951765.44,9
9,590,442331.41,6951770.898,9
9,600,442335.41,6951777.484,9
9,610,442336.454,6951786.44,9
9,620,442342.454,6951790.44,9
9,630,442344.41,6951797.069,9
9,640,442339.41,6951802.069,9
9,650,442334.41,6951807.069,9
9,660,442327.78,6951810.44,9
9,670,442317.78,6951810.44,9
9,680,442311.78,6951814.44,9
9,690,442307.78,6951820.44,9
9,700,442299.851,6951815.44,9
9,710,442292.851,6951818.44,9
9,720,442290.41,6951825.998,9
9,730,442287.851,6951833.44,9
9,740,442280.015,6951835.044,9
9,750,442275.41,6951826.952,9
9,760,442268.41,6951827.513,9
9,770,442261.337,6951830.44,9
9,780,442253.41,6951832.513,9
9,790,442250.41,6951839.513,9
9,800,442255.41,6951844.513,9
9,810,442260.41,6951850.099,9
9,820,442258.41,6951858.099,9
9,830,442253.41,6951863.099,9
9,840,442248.41,6951868.099,9
9,850,442243.41,6951873.099,9
9,860,442238.41,6951878.099,9
9,870,442235.41,6951885.099,9
9,880,442233.41,6951893.099,9
9,890,442228.41,6951898.099,9
9,900,442225.41,6951905.099,9
9,910,442223.41,6951913.099,9
9,920,442218.41,6951918.099,9
9,930,442215.41,6951925.099,9
9,940,442210.751,6951930.44,9
9,950,442205.751,6951935.44,9
9,960,442203.41,6951943.099,9
9,970,442200.41,6951950.099,9
9,980,442195.751,6951955.44,9
9,990,442194.41,6951964.099,9
9,1000,442191.41,6951971.099,9
9,1010,442187.41,6951977.099,9
9,1020,442181.751,6951981.44,9
9,1030,442173.751,6951983.44,9
9,1040,442164.751,6951982.44,9
9,1050,442155.165,6951981.44,9
9,1060,442148.165,6951984.44,9
9,1070,442141.165,6951987.44,9
9,1080,442135.41,6951991.685,9
9,1090,442130.165,6951996.44,9
9,1100,442124.165,6952000.44,9
9,1110,442118.41,6952004.685,9
9,1120,442113.165,6952009.44,9
9,1130,442107.41,6952013.685,9
9,1140,442101.41,6952017.685,9
9,1150,442096.41,6952022.685,9
9,1160,442091.41,6952027.685,9
9,1170,442084.823,6952028.852,9
9,1180,442078.41,6952022.094,9
9,1190,442074.63,6952013.66,9
9,1200,442066.55,6952010.44,9
9,1210,442056.55,6952010.44,9
9,1220,442047.55,6952011.44,9
9,1230,442039.41,6952013.3,9
9,1240,442031.55,6952015.44,9
9,1250,442022.55,6952016.44,9
9,1260,442013.41,6952014.993,9
9,1270,442005.559,6952010.588,9
9,1280,441997.621,6952012.44,9
9,1290,441990.41,6952015.229,9
9,1300,441980.621,6952015.44,9
9,1310,441974.852,6952010.881,9
9,1320,441972.024,6952002.053,9
9,1330,441967.781,6951993.81,9
9,1340,441962.831,6951985.861,9
9,1350,441957.881,6951977.911,9
9,1360,441951.932,6951970.961,9
9,1370,441942.976,6951968.44,9
9,1380,441934.976,6951970.44,9
9,1390,441927.41,6951972.873,9
9,1400,441919.976,6951975.44,9
9,1410,441911.976,6951977.44,9
9,1420,441903.976,6951979.44,9
9,1430,441895.976,6951981.44,9
9,1440,441887.41,6951982.873,9
9,1450,441880.976,6951986.44,9
9,1460,441873.976,6951989.44,9
9,1470,441866.976,6951992.44,9
9,1480,441859.976,6951995.44,9
9,1490,441854.41,6951999.873,9
9,1500,441850.41,6952005.873,9
9,1510,441846.41,6952011.873,9
9,1520,441842.41,6952017.873,9
9,1530,441837.976,6952023.44,9
9,1540,441832.976,6952028.44,9
9,1550,441826.976,6952032.44,9
9,1560,441820.41,6952035.873,9
9,1570,441813.976,6952039.44,9
9,1580,441807.976,6952043.44,9
9,1590,441802.41,6952047.873,9
9,1600,441796.976,6952052.44,9
9,1610,441791.41,6952056.873,9
9,1620,441785.976,6952061.44,9
9,1630,441780.41,6952065.873,9
9,1640,441774.976,6952070.44,9
9,1650,441769.41,6952074.873,9
9,1660,441764.41,6952079.873,9
9,1670,441759.976,6952085.44,9
9,1680,441754.976,6952090.44,9
9,1690,441749.976,6952095.44,9
9,1700,441744.41,6952099.873,9
9,1710,441739.976,6952105.44,9
9,1720,441734.976,6952110.44,9
9,1730,441730.41,6952115.873,9
9,1740,441726.844,6952121.44,9
9,1750,441729.41,6952126.873,9
9,1760,441724.41,6952131.873,9
9,1770,441719.41,6952136.873,9
9,1780,441712.976,6952140.44,9
9,1790,441704.41,6952141.873,9
9,1800,441700.41,6952147.873,9
9,1810,441704.43,6952154.44,9
9,1820,441707.41,6952161.459,9
9,1830,441710.41,6952168.459,9
9,1840,441707.39,6952175.44,9
9,1850,441701.41,6952179.459,9
9,1860,441699.39,6952187.44,9
9,1870,441692.39,6952190.44,9
9,1880,441685.41,6952193.459,9
9,1890,441685.41,6952203.459,9
9,1900,441690.016,6952209.44,9
9,1910,441686.41,6952215.045,9
9,1920,441676.805,6952215.44,9
9,1930,441668.805,6952217.44,9
9,1940,441663.805,6952222.44,9
9,1950,441660.41,6952229.045,9
9,1960,441658.805,6952237.44,9
9,1970,441655.41,6952244.045,9
9,1980,441660.41,6952249.631,9
9,1990,441660.41,6952259.631,9
9,2000,441660.41,6952269.631,9
9,2010,441660.41,6952279.631,9
9,2020,441660.41,6952289.631,9
9,2030,441658.41,6952297.631,9
9,2040,441659.187,6952303.44,9
9,2050,441659.633,6952311.44,9
9,2060,441654.633,6952316.44,9
9,2070,441649.633,6952321.44,9
9,2080,441645.41,6952327.217,9
9,2090,441642.41,6952334.217,9
9,2100,441638.633,6952340.44,9
9,2110,441632.41,6952344.217,9
9,2120,441627.41,6952349.217,9
9,2130,441626.41,6952356.217,9
9,2140,441631.773,6952361.44,9
9,2150,441635.41,6952367.802,9
9,2160,441634.41,6952376.802,9
9,2170,441628.047,6952380.44,9
9,2180,441619.704,6952376.44,9
9,2190,441614.704,6952381.44,9
9,2200,441610.41,6952387.146,9
9,2210,441610.41,6952397.146,9
9,2220,441614.116,6952403.44,9
9,2230,441619.41,6952408.731,9
9,2240,441624.41,6952413.731,9
9,2250,441625.41,6952423.317,9
9,2260,441617.532,6952425.44,9
9,2270,441611.532,6952429.44,9
9,2280,441609.41,6952437.317,9
9,2290,441604.41,6952442.317,9
9,2300,441600.41,6952448.317,9
9,2310,441600.41,6952458.317,9
9,2320,441599.41,6952467.317,9
9,2330,441595.41,6952473.317,9
9,2340,441591.532,6952479.44,9
9,2350,441582.532,6952480.44,9
9,2360,441579.41,6952487.317,9
9,2370,441574.41,6952492.317,9
9,2380,441567.532,6952495.44,9
9,2390,441561.532,6952499.44,9
9,2400,441552.532,6952500.44,9
9,2410,441544.41,6952502.317,9
9,2420,441540.41,6952508.317,9
9,2430,441540.41,6952518.317,9
9,2440,441544.41,6952524.317,9
9,2450,441541.532,6952529.44,9
9,2460,441539.41,6952537.317,9
9,2470,441532.532,6952540.44,9
9,2480,441522.532,6952540.44,9
9,2490,441512.532,6952540.44,9
9,2500,441506.532,6952544.44,9
9,2510,441501.532,6952549.44,9
9,2520,441496.532,6952554.44,9
9,2530,441500.41,6952560.903,9
9,2540,441495.41,6952565.903,9
9,2550,441495.41,6952575.903,9
9,2560,441490.41,6952580.903,9
9,2570,441485.41,6952585.903,9
9,2580,441480.41,6952590.903,9
9,2590,441477.947,6952598.44,9
9,2600,441472.947,6952603.44,9
9,2610,441465.41,6952605.903,9
9,2620,441460.41,6952610.903,9
9,2630,441454.947,6952615.44,9
9,2640,441444.947,6952615.44,9
9,2650,441435.41,6952614.976,9
9,2660,441427.604,6952610.44,9
9,2670,441419.41,6952612.246,9
9,2680,441415.41,6952618.246,9
9,2690,441419.802,6952624.44,9
9,2700,441424.802,6952629.44,9
9,2710,441425.41,6952638.832,9
9,2720,441424.018,6952647.44,9
9,2730,441420.41,6952653.832,9
9,2740,441420.41,6952663.832,9
9,2750,441420.41,6952673.832,9
9,2760,441425.388,6952679.44,9
9,2770,441430.388,6952684.44,9
9,2780,441430.41,6952694.418,9
9,2790,441426.41,6952700.418,9
9,2800,441418.432,6952702.44,9
9,2810,441412.011,6952702.041,9
9,2820,441403.476,6952698.505,9
9,2830,441396.819,6952691.848,9
9,2840,441390.41,6952693.447,9
9,2850,441386.41,6952699.447,9
9,2860,441381.41,6952704.447,9
9,2870,441374.403,6952707.44,9
9,2880,441367.403,6952710.44,9
9,2890,441357.403,6952710.44,9
9,2900,441351.41,6952714.447,9
9,2910,441342.403,6952715.44,9
9,2920,441336.41,6952719.447,9
9,2930,441331.41,6952724.447,9
9,2940,441326.41,6952729.447,9
9,2950,441319.403,6952732.44,9
9,2960,441312.403,6952735.44,9
9,2970,441306.41,6952739.447,9
9,2980,441297.403,6952740.44,9
9,2990,441291.41,6952744.447,9
9,3000,441286.41,6952749.447,9
9,3010,441277.403,6952750.44,9
9,3020,441271.403,6952754.44,9
9,3030,441266.41,6952759.447,9
9,3040,441261.41,6952764.447,9
9,3050,441256.41,6952769.447,9
9,3060,441249.403,6952772.44,9
9,3070,441242.403,6952775.44,9
9,3080,441234.403,6952777.44,9
9,3090,441228.41,6952781.447,9
9,3100,441225.41,6952788.447,9
9,3110,441224.403,6952797.44,9
9,3120,441217.403,6952800.44,9
9,3130,441211.41,6952804.447,9
9,3140,441204.403,6952807.44,9
9,3150,441198.41,6952811.447,9
9,3160,441192.403,6952815.44,9
9,3170,441182.403,6952815.44,9
9,3180,441172.403,6952815.44,9
9,3190,441162.403,6952815.44,9
9,3200,441156.403,6952819.44,9
9,3210,441148.283,6952818.313,9
9,3220,441141.334,6952812.363,9
9,3230,441132.13,6952810.44,9
9,3240,441123.41,6952811.719,9
9,3250,441116.13,6952814.44,9
9,3260,441106.13,6952814.44,9
9,3270,441096.13,6952814.44,9
9,3280,441087.97,6952809.999,9
9,3290,441079.616,6952809.44,9
9,3300,441074.616,6952814.44,9
9,3310,441069.616,6952819.44,9
9,3320,441059.616,6952819.44,9
9,3330,441050.434,6952817.464,9
9,3340,441040.858,6952816.44,9
9,3350,441032.313,6952814.342,9
9,3360,441025.41,6952807.201,9
9,3370,441018.585,6952800.614,9
9,3380,441010.9,6952796.44,9
9,3390,441000.9,6952796.44,9
9,3400,440990.9,6952796.44,9
9,3410,440980.9,6952796.44,9
9,3420,440976.721,6952790.129,9
9,3430,440975.41,6952782.9,9
9,3440,440968.665,6952775.694,9
9,3450,440961.013,6952771.44,9
9,3460,440951.013,6952771.44,9
9,3470,440943.886,6952765.916,9
9,3480,440936.155,6952760.44,9
9,3490,440926.569,6952759.44,9
9,3500,440918.108,6952757.138,9
9,3510,440910.159,6952752.188,9
9,3520,440906.209,6952745.238,9
9,3530,440899.845,6952737.874,9
9,3540,440894.632,6952730.217,9
9,3550,440897.824,6952722.853,9
9,3560,440891.238,6952719.44,9
9,3570,440882.238,6952718.44,9
9,3580,440872.652,6952717.44,9
9,3590,440864.632,6952712.661,9
9,3600,440856.51,6952709.54,9
9,3610,440847.38,6952707.44,9
9,3620,440837.38,6952707.44,9
9,3630,440829.037,6952703.44,9
9,3640,440819.037,6952703.44,9
9,3650,440809.037,6952703.44,9
9,3660,440800.451,6952701.44,9
9,3670,440791.694,6952698.44,9
9,3680,440781.694,6952698.44,9
9,3690,440771.694,6952698.44,9
9,3700,440763.694,6952700.44,9
9,3710,440755.694,6952702.44,9
9,3720,440745.694,6952702.44,9
9,3730,440735.694,6952702.44,9
9,3740,440727.694,6952704.44,9
9,3750,440720.694,6952707.44,9
9,3760,440710.694,6952707.44,9
9,3770,440700.694,6952707.44,9
9,3780,440691.937,6952704.44,9
9,3790,440683.351,6952702.44,9
9,3800,440673.351,6952702.44,9
9,3810,440668.41,6952707.499,9
9,3820,440666.351,6952715.44,9
9,3830,440657.351,6952716.44,9
9,3840,440651.41,6952720.499,9
9,3850,440650.41,6952729.499,9
9,3860,440644.351,6952733.44,9
9,3870,440635.351,6952734.44,9
9,3880,440625.954,6952732.983,9
9,3890,440617.126,6952730.155,9
9,3900,440609.59,6952725.619,9
9,3910,440607.41,6952718.179,9
9,3920,440604.599,6952710.44,9
9,3930,440605.619,6952703.649,9
